ID,C_SWIFT_C,CLASS_ID
140220038554,LINLNOK1LL3,CL_BANK_F
140220038604,LINLNOK1LL5,CL_BANK_F
140220038654,LINLNOK1LO1,CL_BANK_F
140220038704,LINLNOK1LY1,CL_BANK_F
140220038754,LINLNOK1LY2,CL_BANK_F
140220038804,LINLNOK1LY3,CL_BANK_F
140220038854,LINLNOK1LY5,CL_BANK_F
140220038904,LINLNOK1UC1,CL_BANK_F
140220038954,LINLNOK1UL1,CL_BANK_F
140220039004,LINLNOK1UY1,CL_BANK_F
140220039054,LINLNOK1XXX,CL_BANK_F
140220039104,LLRGGB2LXXX,CL_BANK_F
140220039170,LUFOSES1XXX,CL_BANK_F
140220039220,LVAVUYMMXXX,CL_BANK_F
140220039270,LYNTFRP1XXX,CL_BANK_F
140220039329,MBAGDEHHXXX,CL_BANK_F
140220039379,MBGCDE88XXX,CL_BANK_F
140220039432,MEMMSE21XXX,CL_BANK_F
140220039483,MEZNPKKALH2,CL_BANK_F
140220039534,MHCBATWWXXX,CL_BANK_F
140220039584,MHCBBEBBTGT,CL_BANK_F
140220039634,MHCBBEBBXXX,CL_BANK_F
140220039684,MHCBBRSPXXX,CL_BANK_F
140220039734,MHCBKYKXXXX,CL_BANK_F
140220039786,MHCBNL2AXXX,CL_BANK_F
140220039836,MIAEKRSEXXX,CL_BANK_F
140220039902,MMCAATWWXXX,CL_BANK_F
140220039952,MMPAATWWXXX,CL_BANK_F
140220040004,MOBWRUM1AND,CL_BANK_F
140220040054,MOBWRUM1ARH,CL_BANK_F
140220040104,MOBWRUM1BRN,CL_BANK_F
140220040154,MOBWRUM1CHL,CL_BANK_F
140220040204,MOBWRUM1CHT,CL_BANK_F
140220040254,MOBWRUM1EKT,CL_BANK_F
140220040304,MOBWRUM1IRK,CL_BANK_F
140220040354,MOBWRUM1IVN,CL_BANK_F
140220040404,MOBWRUM1IZH,CL_BANK_F
140220040454,MOBWRUM1KAZ,CL_BANK_F
140220040504,MOBWRUM1KHB,CL_BANK_F
140220040555,MOBWRUM1KMR,CL_BANK_F
140220040606,MOBWRUM1KRG,CL_BANK_F
140220040656,MOBWRUM1KRS,CL_BANK_F
140220040706,MOBWRUM1KUR,CL_BANK_F
140220040757,MOBWRUM1LIP,CL_BANK_F
140220040808,MOBWRUM1MRM,CL_BANK_F
140220040858,MOBWRUM1NVK,CL_BANK_F
140220040909,MOBWRUM1NZH,CL_BANK_F
140220040959,MOBWRUM1OBN,CL_BANK_F
140220041010,MOBWRUM1OMS,CL_BANK_F
140220041061,MOBWRUM1ORL,CL_BANK_F
140220041112,MOBWRUM1PNZ,CL_BANK_F
140220041162,MOBWRUM1PRM,CL_BANK_F
140220041215,MOBWRUM1RST,CL_BANK_F
140220041265,MOBWRUM1SAM,CL_BANK_F
140220041316,MOBWRUM1SML,CL_BANK_F
140220041367,MOBWRUM1STV,CL_BANK_F
140220041418,MOBWRUM1SUR,CL_BANK_F
140220041469,MOBWRUM1SYK,CL_BANK_F
140220041520,MOBWRUM1SYN,CL_BANK_F
140220041570,MOBWRUM1TMN,CL_BANK_F
140220041620,MOBWRUM1TMS,CL_BANK_F
140220041671,MOBWRUM1TVR,CL_BANK_F
140220041721,MOBWRUM1UFA,CL_BANK_F
140220041772,MOBWRUM1VOL,CL_BANK_F
140220041822,MOBWRUM1VOR,CL_BANK_F
140220041873,MOBWRUM1YOL,CL_BANK_F
140220041923,MOBWRUMMNVS,CL_BANK_F
140220041973,MOBWRUMMSPB,CL_BANK_F
140220042024,MOBWRUMMTRS,CL_BANK_F
140220042074,MOBWRUMMVLD,CL_BANK_F
140220042125,MOBWRUMMXXX,CL_BANK_F
140220042186,MRESIT21XXX,CL_BANK_F
140220042238,MRSIGB21XXX,CL_BANK_F
140220042289,MSBCCNBJ0A3,CL_BANK_F
140220042344,MTUSUS33XXX,CL_BANK_F
140220042394,MTUSUS3JXXX,CL_BANK_F
140220042446,MVOGAT22XXX,CL_BANK_F
140220042497,MYSFUS31XXX,CL_BANK_F
140220042549,NACFVNVHXXX,CL_BANK_F
140220042612,NAPRITM1XXX,CL_BANK_F
140220042668,NATXCAMMXXX,CL_BANK_F
140220042732,NBEGEGCX034,CL_BANK_F
140450218009,,CL_BANK_N
140467650389,,CL_BANK_N
140668650143,,CL_BANK_N
140668650194,,CL_BANK_N
140668650244,,CL_BANK_N
140668650294,,CL_BANK_N
140668650344,,CL_BANK_N
140668650394,,CL_BANK_N
140668650444,,CL_BANK_N
140668650494,,CL_BANK_N
140749083883,,CL_BANK_N
140749083933,,CL_BANK_N
140749083983,,CL_BANK_N
140749786469,,CL_BANK_N
140220042783,NBEGEGCX045,CL_BANK_F
140220042839,NESBPLPWFMB,CL_BANK_F
140220042889,NESBPLPWXXX,CL_BANK_F
140220042939,NETHGB3LEQU,CL_BANK_F
140220042990,NISSJPJ1XXX,CL_BANK_F
140220043041,NOICGB21XXX,CL_BANK_F
140220043092,NSSSITM1XXX,CL_BANK_F
140220043142,OBSSITM1XXX,CL_BANK_F
140220043194,OLBCCOBBXXX,CL_BANK_F
140220043244,OLLECOBBXXX,CL_BANK_F
140220043294,OMBLGHACXXX,CL_BANK_F
140220043344,ONPBCAT1XXX,CL_BANK_F
140220043394,OPRRIT31XXX,CL_BANK_F
140220043535,ORIGGBA1XXX,CL_BANK_F
140220043585,OSHKHKH1XXX,CL_BANK_F
140220043635,PALCUS33XXX,CL_BANK_F
140220043707,PAYLFRP1XXX,CL_BANK_F
140220043783,PEVMAU21XXX,CL_BANK_F
140220043833,PIBPGB2LTGT,CL_BANK_F
140220043883,PICTITTTXXX,CL_BANK_F
140220043934,PINVBHBMXXX,CL_BANK_F
140220043984,PMATUS44XXX,CL_BANK_F
140220044034,POALILITCMN,CL_BANK_F
140220044084,POSOIT2215P,CL_BANK_F
140220044134,POSOIT2215Q,CL_BANK_F
140220044184,POVSIT21XXX,CL_BANK_F
140220044234,PPCEIT21XXX,CL_BANK_F
140220044284,PPPSITM1XXX,CL_BANK_F
140220044338,QNBAFRPPECB,CL_BANK_F
140220044390,QUMAAU21XXX,CL_BANK_F
140220044441,RAIFCH22E91,CL_BANK_F
140220044491,RAIFCH22RNL,CL_BANK_F
140220044544,RCBPBEBBTG2,CL_BANK_F
140220044594,RERVRU4CXXX,CL_BANK_F
140220044645,RLNWATWW318,CL_BANK_F
140220044695,RLNWATWWEBD,CL_BANK_F
140220044745,RLNWATWWHSL,CL_BANK_F
140220044795,RLNWATWWPZD,CL_BANK_F
140220044845,RLNWATWWSVH,CL_BANK_F
140220044895,RTBGDE5KXXX,CL_BANK_F
140220044945,RUPBBDDHNRC,CL_BANK_F
140220044995,RZBASGS1XXX,CL_BANK_F
140220045046,RZOOAT2L157,CL_BANK_F
140220045096,RZOOAT2L233,CL_BANK_F
140220045146,RZOOAT2L318,CL_BANK_F
140220045196,RZOOAT2L321,CL_BANK_F
140220045246,RZOOAT2L362,CL_BANK_F
140220045296,RZOOAT2L427,CL_BANK_F
140220045346,RZOOAT2L430,CL_BANK_F
140220045396,RZOOAT2L481,CL_BANK_F
140220045446,RZOOAT2L543,CL_BANK_F
140220045496,RZOOAT2L606,CL_BANK_F
140220045546,RZSBIT21042,CL_BANK_F
140220045596,RZSBIT21142,CL_BANK_F
140220045646,RZSBIT21242,CL_BANK_F
140220045702,SAGMKYKYXXX,CL_BANK_F
140220045752,SAHOFIH1MUL,CL_BANK_F
140220045803,SAMASARIXXX,CL_BANK_F
140220045853,SAOGITM1XXX,CL_BANK_F
140220045978,SBICCDKXXXX,CL_BANK_F
140220046046,SBININBB843,CL_BANK_F
140220046096,SBININBB844,CL_BANK_F
140220046146,SBININBB845,CL_BANK_F
140220046200,SBOSUS3TFSS,CL_BANK_F
140220046250,SCBLCNSXFTU,CL_BANK_F
140220046312,SCBLZML102N,CL_BANK_F
140220046362,SCBLZMLXSSU,CL_BANK_F
140220046412,SCBLZMLXXXX,CL_BANK_F
140220046462,SCHKHKH1XXX,CL_BANK_F
140220046513,SEDTIT21XXX,CL_BANK_F
140220046563,SEIOGB2LG66,CL_BANK_F
140220046613,SEKLHKHCXXX,CL_BANK_F
140220046663,SEONSES1XXX,CL_BANK_F
140220046714,SEPBIRTH040,CL_BANK_F
140220046767,SHRRIT21XXX,CL_BANK_F
140220046817,SIAOPTP1XXX,CL_BANK_F
140220046869,SIVSIT21XXX,CL_BANK_F
140220046920,SKYBCWCUXXX,CL_BANK_F
140220046970,SLOCCATTXXX,CL_BANK_F
140220047020,SMEBTHBKXXX,CL_BANK_F
140220047071,SORUGB21XXX,CL_BANK_F
140220047123,SRFSROB1XXX,CL_BANK_F
140220047173,SSCIUS33STO,CL_BANK_F
140220047224,SSPFGB2LXXX,CL_BANK_F
140220047274,SSTASES1XXX,CL_BANK_F
140220047325,STKTNOK1104,CL_BANK_F
140220047375,STKTNOK1105,CL_BANK_F
140220047426,STULPRSJXXX,CL_BANK_F
140220047476,STUUES22XXX,CL_BANK_F
140220047561,SWHCCHZ1XXX,CL_BANK_F
140220047611,SWHCCHZBXXX,CL_BANK_F
140220047664,TCZBBHBMXXX,CL_BANK_F
140220047720,TETRCH22XXX,CL_BANK_F
140220047775,TISSITR1XXX,CL_BANK_F
140220047827,TSDBRU22XXX,CL_BANK_F
140220047881,TXSEDE2HHDV,CL_BANK_F
140220047931,TXSEDE2HHLV,CL_BANK_F
140220047981,TXSEDE2HHPK,CL_BANK_F
140220048031,TXSEDE2HNLL,CL_BANK_F
140220048081,TXSEDE2HNLP,CL_BANK_F
140220048131,TXSEDE2HPBL,CL_BANK_F
140220048181,TXSEDE2HTAL,CL_BANK_F
140220048231,UAAMLT21XXX,CL_BANK_F
140220048281,UBOTTWTP008,CL_BANK_F
140220048331,UBOTTWTP103,CL_BANK_F
140220048383,UJSIUZ22XXX,CL_BANK_F
140220048521,UNERIT21XXX,CL_BANK_F
140220048575,VAPSITM1XXX,CL_BANK_F
140220048625,VBAAVNVX635,CL_BANK_F
140220048682,VDVRDE5DXXX,CL_BANK_F
140220048733,VFTSIE21XXX,CL_BANK_F
140220048783,VLTAFRPPXXX,CL_BANK_F
140220048835,VNONGB21XXX,CL_BANK_F
140220048885,VPDKDKKK091,CL_BANK_F
140220048935,VPDKDKKK092,CL_BANK_F
140220048985,VPDKDKKK093,CL_BANK_F
140220049035,VPDKDKKK094,CL_BANK_F
140220049085,VPDKDKKK095,CL_BANK_F
140220049135,VPDKDKKK096,CL_BANK_F
140220049185,VPDKDKKK097,CL_BANK_F
140220049235,VPDKDKKK098,CL_BANK_F
140220049285,VPDKDKKK099,CL_BANK_F
140220049341,VRATGHACXXX,CL_BANK_F
140220049425,WBAGDEA1XXX,CL_BANK_F
140220049475,WEIIGMG1XXX,CL_BANK_F
140220049527,WIFOSES1XXX,CL_BANK_F
140220049577,WOSYIT21XXX,CL_BANK_F
140220049627,WPACAU2SLPI,CL_BANK_F
140220049677,WSCTSES1XXX,CL_BANK_F
140220049727,WWLLGB3BXXX,CL_BANK_F
140220049777,XIHCCNB2XXX,CL_BANK_F
140220049829,XRBVES21SCL,CL_BANK_F
140750366267,,CL_BANK_N
140750506433,,CL_BANK_N
140750506482,,CL_BANK_N
140750506531,,CL_BANK_N
140685045416,,CL_BANK_N
140685045466,,CL_BANK_N
140685045516,,CL_BANK_N
140685045566,,CL_BANK_N
140685045616,,CL_BANK_N
140750607218,,CL_BANK_N
140750607267,,CL_BANK_N
140750607316,,CL_BANK_N
140750607365,,CL_BANK_N
140750607414,,CL_BANK_N
140750607463,,CL_BANK_N
140750607512,,CL_BANK_N
140750607561,,CL_BANK_N
140750607610,,CL_BANK_N
140708944770,,CL_BANK_N
140708944820,,CL_BANK_N
140708944870,,CL_BANK_N
140708944920,,CL_BANK_N
140708944971,,CL_BANK_N
140708945021,,CL_BANK_N
140708945071,,CL_BANK_N
140443922248,ABOCAEAAXXX,CL_BANK_F
140443922320,AKULSE21XXX,CL_BANK_F
140443922374,ALETITMMXXX,CL_BANK_F
140443922428,ARAIEGCXBUD,CL_BANK_F
140443922478,ARAIEGCXOPR,CL_BANK_F
140443922531,ARAIEGCXSEC,CL_BANK_F
140443922581,ARAIEGCXTRF,CL_BANK_F
140443922631,ARAIEGCXWUN,CL_BANK_F
140443922681,ARLMIQBAXXX,CL_BANK_F
140443922762,BAKOSI2XIBO,CL_BANK_F
140443922814,BAKOSI2XXXX,CL_BANK_F
140443922867,BAPPIT21338,CL_BANK_F
140443922920,BAPPIT21A28,CL_BANK_F
140443922973,BAPPIT21C33,CL_BANK_F
140443923023,BAPPIT21C35,CL_BANK_F
140443923074,BAPPIT21D01,CL_BANK_F
140443923126,BAPPIT21D04,CL_BANK_F
140443923176,BAPPIT21D05,CL_BANK_F
140443923228,BAPPIT21D06,CL_BANK_F
140443923282,BAPPIT21D07,CL_BANK_F
140443923335,BAPPIT21D09,CL_BANK_F
140443923385,BAPPIT21D10,CL_BANK_F
140443923435,BAPPIT21D11,CL_BANK_F
140443923488,BAPPIT21D12,CL_BANK_F
140443923538,BAPPIT21D13,CL_BANK_F
140443923588,BAPPIT21D14,CL_BANK_F
140443923638,BAPPIT21D15,CL_BANK_F
140443923689,BAPPIT21D16,CL_BANK_F
140443923741,BAPPIT21D17,CL_BANK_F
140443923791,BAPPIT21D20,CL_BANK_F
140443923844,BAPPIT21D21,CL_BANK_F
140443923894,BAPPIT21T2S,CL_BANK_F
140443923947,BAPPIT21V01,CL_BANK_F
140443923997,BAPPIT21V02,CL_BANK_F
140443924047,BAPPIT22C34,CL_BANK_F
140443924097,BAPPIT22XXX,CL_BANK_F
140443924159,BBHCUS3IMUK,CL_BANK_F
140443924209,BCVAIT2V080,CL_BANK_F
140443924262,BDRSBOLPXXX,CL_BANK_F
140443924312,BEASCNSHSHA,CL_BANK_F
140443924365,BEGNIRTHSAA,CL_BANK_F
140443924415,BEXADZAL111,CL_BANK_F
140443924468,BEXADZAL114,CL_BANK_F
140443924518,BEXADZAL912,CL_BANK_F
140443924575,BKMTIRTHQZV,CL_BANK_F
140443924655,BMZRCNB1XXX,CL_BANK_F
140443924705,BNNEUS66XXX,CL_BANK_F
140443924760,BNPAFRPPEQD,CL_BANK_F
140443924813,BPALITRDXXX,CL_BANK_F
140443924863,BPSPIT31XXX,CL_BANK_F
140443924933,BUZUIT23XXX,CL_BANK_F
140443924985,BVALESMMRFN,CL_BANK_F
140443925044,BYLADEM1EIS,CL_BANK_F
140443925097,BYLADEM1ING,CL_BANK_F
140443925153,CASRITA1147,CL_BANK_F
140443925230,CASRITA1148,CL_BANK_F
140443925281,CCDQCAMMIMM,CL_BANK_F
140443925335,CCDQCAMMXXX,CL_BANK_F
140443925385,CCEXGB2LFEX,CL_BANK_F
140443925435,CCPLLULLXXX,CL_BANK_F
140443925502,CCRTIT2TBSG,CL_BANK_F
140443925556,CCZEIT21XXX,CL_BANK_F
140443925606,CELADEFFXXX,CL_BANK_F
140443925661,CHASPEP1XXX,CL_BANK_F
140443925716,CITGUS44MIL,CL_BANK_F
140443925769,CLAOGB2LAHI,CL_BANK_F
140443925819,CLAOGB2LAQR,CL_BANK_F
140443925869,CLAOGB2LBMO,CL_BANK_F
140443925919,CLAOGB2LCAS,CL_BANK_F
140443925972,CLAOGB2LCSW,CL_BANK_F
140443926022,CLAOGB2LFBC,CL_BANK_F
140443926072,CLAOGB2LFDS,CL_BANK_F
140443926122,CLAOGB2LGPS,CL_BANK_F
140443926172,CLAOGB2LIBA,CL_BANK_F
140443926222,CLAOGB2LMUL,CL_BANK_F
140443926272,CLAOGB2LMYT,CL_BANK_F
140443926322,CLAOGB2LNTA,CL_BANK_F
140443926372,CLAOGB2LORB,CL_BANK_F
140443926422,CLAOGB2LRPA,CL_BANK_F
140443926475,CLAOGB2LSGA,CL_BANK_F
140443926525,CLAOGB2LSLI,CL_BANK_F
140443926575,CLAOGB2LVES,CL_BANK_F
140443926625,CLAOLU2LMYT,CL_BANK_F
140443926675,CLNACHBLXXX,CL_BANK_F
140443926725,CLRBGB22XXX,CL_BANK_F
140443926779,COMMFRPPXXX,CL_BANK_F
140443926839,CPTRFR21XXX,CL_BANK_F
140443926889,CRACIT31100,CL_BANK_F
140443926942,CRACIT31101,CL_BANK_F
140443926992,CRACIT31102,CL_BANK_F
140443927042,CRACIT31103,CL_BANK_F
140443927093,CRACIT31104,CL_BANK_F
140443927145,CRACIT31105,CL_BANK_F
140443927195,CRACIT31110,CL_BANK_F
140443927245,CRACIT31200,CL_BANK_F
140443927295,CRACIT31300,CL_BANK_F
140443927348,CRACIT31301,CL_BANK_F
140443927398,CRACIT31302,CL_BANK_F
140443927448,CRACIT31303,CL_BANK_F
140443927500,CRACIT31307,CL_BANK_F
140443927551,CRACIT31308,CL_BANK_F
140443927601,CRACIT31309,CL_BANK_F
140443927651,CRACIT31310,CL_BANK_F
140443927701,CRACIT31311,CL_BANK_F
140443927751,CRACIT31312,CL_BANK_F
140443927804,CRACIT31313,CL_BANK_F
140443927854,CRACIT31314,CL_BANK_F
140443927904,CRACIT31315,CL_BANK_F
140443927957,CRACIT31316,CL_BANK_F
140443928007,CRACIT31317,CL_BANK_F
140443928057,CRACIT31320,CL_BANK_F
140443928110,CRACIT31321,CL_BANK_F
140443928160,CRACIT31322,CL_BANK_F
140443928210,CRACIT31323,CL_BANK_F
140443928260,CRACIT31330,CL_BANK_F
140443928312,CRACIT31331,CL_BANK_F
140443928363,CRACIT31332,CL_BANK_F
140443928413,CRACIT31400,CL_BANK_F
140443928463,CRACIT31401,CL_BANK_F
140443928513,CRACIT31402,CL_BANK_F
140443928563,CRACIT31407,CL_BANK_F
140443928614,CRACIT31408,CL_BANK_F
140443928666,CRACIT31409,CL_BANK_F
140443928716,CRACIT31411,CL_BANK_F
140443928766,CRACIT31412,CL_BANK_F
140443928816,CRACIT31413,CL_BANK_F
140443928869,CRACIT33326,CL_BANK_F
140443928924,CRACIT33XXX,CL_BANK_F
140443928981,CRBIITA1XXX,CL_BANK_F
140443929033,CREBIT21002,CL_BANK_F
140443929084,CREBIT21003,CL_BANK_F
140443929135,CREBIT21004,CL_BANK_F
140443929187,CREBIT21005,CL_BANK_F
140443929237,CREBIT21006,CL_BANK_F
140443929287,CREBIT21007,CL_BANK_F
140443929340,CREBIT21008,CL_BANK_F
140443929390,CREBIT21009,CL_BANK_F
140443929440,CREBIT21013,CL_BANK_F
140443929491,CREBIT21016,CL_BANK_F
140443929543,CREBIT21017,CL_BANK_F
140443929593,CREBIT21018,CL_BANK_F
140443929643,CREBIT21019,CL_BANK_F
140443929696,CREBIT21022,CL_BANK_F
140443929746,CREBIT21025,CL_BANK_F
140443929796,CREBIT21026,CL_BANK_F
140443929849,CREBIT21027,CL_BANK_F
140443929899,CREBIT21028,CL_BANK_F
140443929949,CREBIT21030,CL_BANK_F
140443929999,CREBIT21031,CL_BANK_F
140443930052,CREBIT21032,CL_BANK_F
140443930105,CREBIT21033,CL_BANK_F
140443930155,CREBIT21035,CL_BANK_F
140443930205,CREBIT21039,CL_BANK_F
140443930258,CREBIT21041,CL_BANK_F
140443930308,CREBIT21042,CL_BANK_F
140443930358,CREBIT21043,CL_BANK_F
140443930408,CREBIT21044,CL_BANK_F
140443930461,CREBIT21045,CL_BANK_F
140443930511,CREBIT21046,CL_BANK_F
140443930561,CREBIT21047,CL_BANK_F
140443930611,CREBIT21049,CL_BANK_F
140443930664,CREBIT21051,CL_BANK_F
140443930714,CREBIT21052,CL_BANK_F
140443930764,CREBIT21053,CL_BANK_F
140443930814,CREBIT21054,CL_BANK_F
140443930864,CREBIT21055,CL_BANK_F
140443930917,CREBIT21056,CL_BANK_F
140443930967,CREBIT21057,CL_BANK_F
140443931017,CREBIT21058,CL_BANK_F
140443931067,CREBIT21061,CL_BANK_F
140443931120,CREBIT21064,CL_BANK_F
140443931170,CREBIT21065,CL_BANK_F
140443931220,CREBIT21066,CL_BANK_F
140443931270,CREBIT21067,CL_BANK_F
140443931323,CREBIT21070,CL_BANK_F
140443931373,CREBIT21071,CL_BANK_F
140443931423,CREBIT21072,CL_BANK_F
140443931473,CREBIT21073,CL_BANK_F
140443931526,CREBIT21074,CL_BANK_F
140443931576,CREBIT21075,CL_BANK_F
140443931626,CREBIT21076,CL_BANK_F
140443931676,CREBIT21077,CL_BANK_F
140443931729,CREBIT21078,CL_BANK_F
140443931779,CREBIT21079,CL_BANK_F
140443931829,CREBIT21081,CL_BANK_F
140443931882,CREBIT21084,CL_BANK_F
140443931932,CREBIT21085,CL_BANK_F
140443931985,CREBIT21086,CL_BANK_F
140443932035,CREBIT21087,CL_BANK_F
140443932085,CREBIT21088,CL_BANK_F
140443932135,CREBIT21093,CL_BANK_F
140443932188,CREBIT21094,CL_BANK_F
140443932238,CREBIT21095,CL_BANK_F
140443932291,CREBIT21096,CL_BANK_F
140443932341,CREBIT21097,CL_BANK_F
140443932391,CREBIT21098,CL_BANK_F
140443932444,CREBIT21101,CL_BANK_F
140443932494,CREBIT21102,CL_BANK_F
140443932547,CREBIT21103,CL_BANK_F
140443932597,CREBIT21104,CL_BANK_F
140443932647,CREBIT21106,CL_BANK_F
140443932700,CREBIT21107,CL_BANK_F
140443932750,CREBIT21108,CL_BANK_F
140443932800,CREBIT21109,CL_BANK_F
140443932851,CREBIT21110,CL_BANK_F
140443932903,CREBIT21111,CL_BANK_F
140443932953,CREBIT21112,CL_BANK_F
140443933003,CREBIT21113,CL_BANK_F
140443933053,CREBIT21114,CL_BANK_F
140443933104,CREBIT21115,CL_BANK_F
140443933156,CREBIT21116,CL_BANK_F
140443933207,CREBIT21117,CL_BANK_F
140443933257,CREBIT21118,CL_BANK_F
140443933309,CREBIT21119,CL_BANK_F
140443933360,CREBIT21120,CL_BANK_F
140443933410,CREBIT21121,CL_BANK_F
140443933460,CREBIT21122,CL_BANK_F
140443933510,CREBIT21123,CL_BANK_F
140443933560,CREBIT21124,CL_BANK_F
140443933613,CREBIT21125,CL_BANK_F
140443933663,CREBIT21126,CL_BANK_F
140443933713,CREBIT21127,CL_BANK_F
140443933763,CREBIT21128,CL_BANK_F
140443933816,CREBIT21129,CL_BANK_F
140443933866,CREBIT21130,CL_BANK_F
140443933916,CREBIT21131,CL_BANK_F
140443933968,CREBIT21134,CL_BANK_F
140443934019,CREBIT21137,CL_BANK_F
140443934069,CREBIT21141,CL_BANK_F
140443934122,CREBIT21143,CL_BANK_F
140443934172,CREBIT21145,CL_BANK_F
140443934222,CREBIT21146,CL_BANK_F
140443934272,CREBIT21148,CL_BANK_F
140443934322,CREBIT21149,CL_BANK_F
140443934375,CREBIT21150,CL_BANK_F
140443934425,CREBIT21151,CL_BANK_F
140443934475,CREBIT21152,CL_BANK_F
140443934525,CREBIT21153,CL_BANK_F
140443934578,CREBIT21154,CL_BANK_F
140443934628,CREBIT21186,CL_BANK_F
140443934681,CREBIT21188,CL_BANK_F
140443934734,CREBIT21198,CL_BANK_F
140443934784,CREBIT21241,CL_BANK_F
140443934834,CREBIT21242,CL_BANK_F
140443934897,CREBIT21244,CL_BANK_F
140443934947,CREBIT21245,CL_BANK_F
140443934997,CREBIT21246,CL_BANK_F
140443935050,CREBIT21247,CL_BANK_F
140443935101,CREBIT21248,CL_BANK_F
140443935153,CREBIT21249,CL_BANK_F
140443935203,CREBIT21251,CL_BANK_F
140443935256,CREBIT21252,CL_BANK_F
140443935306,CREBIT21253,CL_BANK_F
140443935357,CREBIT21254,CL_BANK_F
140443935409,CREBIT21256,CL_BANK_F
140443935459,CREBIT21257,CL_BANK_F
140443935512,CREBIT21258,CL_BANK_F
140443935562,CREBIT21260,CL_BANK_F
140443935612,CREBIT21262,CL_BANK_F
140443935665,CREBIT21263,CL_BANK_F
140443935715,CREBIT21264,CL_BANK_F
140443935768,CREBIT21265,CL_BANK_F
140443935818,CREBIT21266,CL_BANK_F
140443935868,CREBIT21267,CL_BANK_F
140443935921,CREBIT21268,CL_BANK_F
140443935971,CREBIT21269,CL_BANK_F
140443936021,CREBIT21270,CL_BANK_F
140443936071,CREBIT21271,CL_BANK_F
140443936121,CREBIT21272,CL_BANK_F
140443936174,CREBIT21273,CL_BANK_F
140443936224,CREBIT22010,CL_BANK_F
140443936274,CREBIT22011,CL_BANK_F
140443936324,CREBIT22015,CL_BANK_F
140443936375,CREBIT22020,CL_BANK_F
140443936427,CREBIT22036,CL_BANK_F
140443936477,CREBIT22037,CL_BANK_F
140443936527,CREBIT22038,CL_BANK_F
140443936580,CREBIT22040,CL_BANK_F
140443936630,CREBIT22048,CL_BANK_F
140443936680,CREBIT22059,CL_BANK_F
140443936730,CREBIT22060,CL_BANK_F
140443936780,CREBIT22062,CL_BANK_F
140443936830,CREBIT22063,CL_BANK_F
140443936882,CREBIT22068,CL_BANK_F
140443936933,CREBIT22069,CL_BANK_F
140443936983,CREBIT22083,CL_BANK_F
140443937033,CREBIT22089,CL_BANK_F
140443937083,CREBIT22090,CL_BANK_F
140443937133,CREBIT22243,CL_BANK_F
140443937186,CREBIT22250,CL_BANK_F
140443937236,CREBIT22255,CL_BANK_F
140443937286,CREBIT22259,CL_BANK_F
140220033179,FMCCCATMIBC,CL_BANK_F
140220033231,FONKDKKKXXX,CL_BANK_F
140220033281,FSIMGB31XXX,CL_BANK_F
140220033331,FSSEZAJJXXX,CL_BANK_F
140220033381,FUPTDE66XXX,CL_BANK_F
140220033432,GARKPHM1XXX,CL_BANK_F
140220033486,GENODEF1ARY,CL_BANK_F
140220033536,GENODEF1BBT,CL_BANK_F
140220033586,GENODEF1VK3,CL_BANK_F
140220033636,GENODEF1VK4,CL_BANK_F
140220033686,GENODES1TUT,CL_BANK_F
140220033738,GLOPUS33CSA,CL_BANK_F
140220033788,GLOPUS33MCA,CL_BANK_F
140220033838,GLOPUS33TPG,CL_BANK_F
140220033888,GOLDDEFAXXX,CL_BANK_F
140220033947,GRFHDE6EXXX,CL_BANK_F
140220033998,HABBCNBUXXX,CL_BANK_F
140220034048,HASESGSGXXX,CL_BANK_F
140220034098,HBUKGB4194Z,CL_BANK_F
